eid	filename	class_mark	sort_class_mark
115211	MS-DAR-00011-00001-000-00206.jpg	DAR 11.1: 56Vv	DAR 00011.00001: 00056VV
114974	MS-DAR-00011-00001-000-00207.jpg	DAR 11.1: 57r	DAR 00011.00001: 00057R
115212	MS-DAR-00011-00001-000-00208.jpg	DAR 11.1: 57v	DAR 00011.00001: 00057V
114975	MS-DAR-00011-00001-000-00209.jpg	DAR 11.1: 58r	DAR 00011.00001: 00058R
115213	MS-DAR-00011-00001-000-00210.jpg	DAR 11.1: 58v	DAR 00011.00001: 00058V
114976	MS-DAR-00011-00001-000-00211.jpg	DAR 11.1: 58Vr	DAR 00011.00001: 00058VR
115214	MS-DAR-00011-00001-000-00212.jpg	DAR 11.1: 58Vv	DAR 00011.00001: 00058VV
114977	MS-DAR-00011-00001-000-00213.jpg	DAR 11.1: 59r	DAR 00011.00001: 00059R
115215	MS-DAR-00011-00001-000-00214.jpg	DAR 11.1: 59v	DAR 00011.00001: 00059V
114978	MS-DAR-00011-00001-000-00215.jpg	DAR 11.1: 60r	DAR 00011.00001: 00060R
115216	MS-DAR-00011-00001-000-00216.jpg	DAR 11.1: 60v	DAR 00011.00001: 00060V
114979	MS-DAR-00011-00001-000-00217.jpg	DAR 11.1: 60Vr	DAR 00011.00001: 00060VR
115218	MS-DAR-00011-00001-000-00218.jpg	DAR 11.1: 60Vv	DAR 00011.00001: 00060VV
114980	MS-DAR-00011-00001-000-00219.jpg	DAR 11.1: 60bisr	DAR 00011.00001: 00060_BISR
115217	MS-DAR-00011-00001-000-00220.jpg	DAR 11.1: 60bisv	DAR 00011.00001: 00060_BISV
114981	MS-DAR-00011-00001-000-00221.jpg	DAR 11.1: 61r	DAR 00011.00001: 00061R
115219	MS-DAR-00011-00001-000-00222.jpg	DAR 11.1: 61v	DAR 00011.00001: 00061V
114982	MS-DAR-00011-00001-000-00223.jpg	DAR 11.1: 62r	DAR 00011.00001: 00062R
115220	MS-DAR-00011-00001-000-00224.jpg	DAR 11.1: 62v	DAR 00011.00001: 00062V
114983	MS-DAR-00011-00001-000-00225.jpg	DAR 11.1: 63r	DAR 00011.00001: 00063R
115221	MS-DAR-00011-00001-000-00226.jpg	DAR 11.1: 63v	DAR 00011.00001: 00063V
114984	MS-DAR-00011-00001-000-00227.jpg	DAR 11.1: 63Vr	DAR 00011.00001: 00063VR
115222	MS-DAR-00011-00001-000-00228.jpg	DAR 11.1: 63Vv	DAR 00011.00001: 00063VV
114985	MS-DAR-00011-00001-000-00229.jpg	DAR 11.1: 64r	DAR 00011.00001: 00064R
115223	MS-DAR-00011-00001-000-00230.jpg	DAR 11.1: 64v	DAR 00011.00001: 00064V
114986	MS-DAR-00011-00001-000-00231.jpg	DAR 11.1: 65r	DAR 00011.00001: 00065R
115224	MS-DAR-00011-00001-000-00232.jpg	DAR 11.1: 65v	DAR 00011.00001: 00065V
114987	MS-DAR-00011-00001-000-00233.jpg	DAR 11.1: 65Vr	DAR 00011.00001: 00065VR
115225	MS-DAR-00011-00001-000-00234.jpg	DAR 11.1: 65Vv	DAR 00011.00001: 00065VV
114988	MS-DAR-00011-00001-000-00235.jpg	DAR 11.1: 66r	DAR 00011.00001: 00066R
115226	MS-DAR-00011-00001-000-00236.jpg	DAR 11.1: 66v	DAR 00011.00001: 00066V
114989	MS-DAR-00011-00001-000-00237.jpg	DAR 11.1: 67r	DAR 00011.00001: 00067R
115227	MS-DAR-00011-00001-000-00238.jpg	DAR 11.1: 67v	DAR 00011.00001: 00067V
114990	MS-DAR-00011-00001-000-00239.jpg	DAR 11.1: 68r	DAR 00011.00001: 00068R
115228	MS-DAR-00011-00001-000-00240.jpg	DAR 11.1: 68v	DAR 00011.00001: 00068V
114991	MS-DAR-00011-00001-000-00241.jpg	DAR 11.1: 69r	DAR 00011.00001: 00069R
115229	MS-DAR-00011-00001-000-00242.jpg	DAR 11.1: 69v	DAR 00011.00001: 00069V
114992	MS-DAR-00011-00001-000-00243.jpg	DAR 11.1: 70ar	DAR 00011.00001: 00070AR
115231	MS-DAR-00011-00001-000-00244.jpg	DAR 11.1: 70av	DAR 00011.00001: 00070AV
114993	MS-DAR-00011-00001-000-00245.jpg	DAR 11.1: 70r	DAR 00011.00001: 00070R
115230	MS-DAR-00011-00001-000-00246.jpg	DAR 11.1: 70v	DAR 00011.00001: 00070V
114994	MS-DAR-00011-00001-000-00247.jpg	DAR 11.1: 70Vr	DAR 00011.00001: 00070VR
115232	MS-DAR-00011-00001-000-00248.jpg	DAR 11.1: 70Vv	DAR 00011.00001: 00070VV
114995	MS-DAR-00011-00001-000-00249.jpg	DAR 11.1: 71r	DAR 00011.00001: 00071R
115233	MS-DAR-00011-00001-000-00250.jpg	DAR 11.1: 71v	DAR 00011.00001: 00071V
114996	MS-DAR-00011-00001-000-00251.jpg	DAR 11.1: 72r	DAR 00011.00001: 00072R
115234	MS-DAR-00011-00001-000-00252.jpg	DAR 11.1: 72v	DAR 00011.00001: 00072V
114997	MS-DAR-00011-00001-000-00253.jpg	DAR 11.1: 73r	DAR 00011.00001: 00073R
115235	MS-DAR-00011-00001-000-00254.jpg	DAR 11.1: 73v	DAR 00011.00001: 00073V
114998	MS-DAR-00011-00001-000-00255.jpg	DAR 11.1: 74r	DAR 00011.00001: 00074R
115236	MS-DAR-00011-00001-000-00256.jpg	DAR 11.1: 74v	DAR 00011.00001: 00074V
114999	MS-DAR-00011-00001-000-00257.jpg	DAR 11.1: 75r	DAR 00011.00001: 00075R
115237	MS-DAR-00011-00001-000-00258.jpg	DAR 11.1: 75v	DAR 00011.00001: 00075V
115000	MS-DAR-00011-00001-000-00259.jpg	DAR 11.1: 76r	DAR 00011.00001: 00076R
115238	MS-DAR-00011-00001-000-00260.jpg	DAR 11.1: 76v	DAR 00011.00001: 00076V
115001	MS-DAR-00011-00001-000-00261.jpg	DAR 11.1: 77r	DAR 00011.00001: 00077R
115239	MS-DAR-00011-00001-000-00262.jpg	DAR 11.1: 77v	DAR 00011.00001: 00077V
115002	MS-DAR-00011-00001-000-00263.jpg	DAR 11.1: 78r	DAR 00011.00001: 00078R
115240	MS-DAR-00011-00001-000-00264.jpg	DAR 11.1: 78v	DAR 00011.00001: 00078V
115003	MS-DAR-00011-00001-000-00265.jpg	DAR 11.1: 79r	DAR 00011.00001: 00079R
115241	MS-DAR-00011-00001-000-00266.jpg	DAR 11.1: 79v	DAR 00011.00001: 00079V
115004	MS-DAR-00011-00001-000-00267.jpg	DAR 11.1: 80r	DAR 00011.00001: 00080R
115242	MS-DAR-00011-00001-000-00268.jpg	DAR 11.1: 80v	DAR 00011.00001: 00080V
115005	MS-DAR-00011-00001-000-00269.jpg	DAR 11.1: 81r	DAR 00011.00001: 00081R
115243	MS-DAR-00011-00001-000-00270.jpg	DAR 11.1: 81v	DAR 00011.00001: 00081V
115006	MS-DAR-00011-00001-000-00271.jpg	DAR 11.1: 82r	DAR 00011.00001: 00082R
115244	MS-DAR-00011-00001-000-00272.jpg	DAR 11.1: 82v	DAR 00011.00001: 00082V
115007	MS-DAR-00011-00001-000-00273.jpg	DAR 11.1: 83r	DAR 00011.00001: 00083R
115245	MS-DAR-00011-00001-000-00274.jpg	DAR 11.1: 83v	DAR 00011.00001: 00083V
115008	MS-DAR-00011-00001-000-00275.jpg	DAR 11.1: 84r	DAR 00011.00001: 00084R
115246	MS-DAR-00011-00001-000-00276.jpg	DAR 11.1: 84v	DAR 00011.00001: 00084V
115009	MS-DAR-00011-00001-000-00277.jpg	DAR 11.1: 85r	DAR 00011.00001: 00085R
115247	MS-DAR-00011-00001-000-00278.jpg	DAR 11.1: 85v	DAR 00011.00001: 00085V
115010	MS-DAR-00011-00001-000-00279.jpg	DAR 11.1: 86r	DAR 00011.00001: 00086R
115248	MS-DAR-00011-00001-000-00280.jpg	DAR 11.1: 86v	DAR 00011.00001: 00086V
115011	MS-DAR-00011-00001-000-00281.jpg	DAR 11.1: 87r	DAR 00011.00001: 00087R
115249	MS-DAR-00011-00001-000-00282.jpg	DAR 11.1: 87v	DAR 00011.00001: 00087V
115012	MS-DAR-00011-00001-000-00283.jpg	DAR 11.1: 87Vr	DAR 00011.00001: 00087VR
115250	MS-DAR-00011-00001-000-00284.jpg	DAR 11.1: 87Vv	DAR 00011.00001: 00087VV
115013	MS-DAR-00011-00001-000-00285.jpg	DAR 11.1: 88r	DAR 00011.00001: 00088R
115251	MS-DAR-00011-00001-000-00286.jpg	DAR 11.1: 88v	DAR 00011.00001: 00088V
115014	MS-DAR-00011-00001-000-00287.jpg	DAR 11.1: 89r	DAR 00011.00001: 00089R
115252	MS-DAR-00011-00001-000-00288.jpg	DAR 11.1: 89v	DAR 00011.00001: 00089V
115015	MS-DAR-00011-00001-000-00289.jpg	DAR 11.1: 90r	DAR 00011.00001: 00090R
115253	MS-DAR-00011-00001-000-00290.jpg	DAR 11.1: 90v	DAR 00011.00001: 00090V
115016	MS-DAR-00011-00001-000-00291.jpg	DAR 11.1: 90V[1]r	DAR 00011.00001: 00090V 00001 R
115254	MS-DAR-00011-00001-000-00292.jpg	DAR 11.1: 90V[1]v	DAR 00011.00001: 00090V 00001 V
115017	MS-DAR-00011-00001-000-00293.jpg	DAR 11.1: 90V[2]r	DAR 00011.00001: 00090V 00002 R
115255	MS-DAR-00011-00001-000-00294.jpg	DAR 11.1: 90V[2]v	DAR 00011.00001: 00090V 00002 V
115018	MS-DAR-00011-00001-000-00295.jpg	DAR 11.1: 91r	DAR 00011.00001: 00091R
115256	MS-DAR-00011-00001-000-00296.jpg	DAR 11.1: 91v	DAR 00011.00001: 00091V
115019	MS-DAR-00011-00001-000-00297.jpg	DAR 11.1: 92ar	DAR 00011.00001: 00092AR
115258	MS-DAR-00011-00001-000-00298.jpg	DAR 11.1: 92av	DAR 00011.00001: 00092AV
115020	MS-DAR-00011-00001-000-00299.jpg	DAR 11.1: 92r	DAR 00011.00001: 00092R
115257	MS-DAR-00011-00001-000-00300.jpg	DAR 11.1: 92v	DAR 00011.00001: 00092V
115021	MS-DAR-00011-00001-000-00301.jpg	DAR 11.1: 92Vr	DAR 00011.00001: 00092VR
115260	MS-DAR-00011-00001-000-00302.jpg	DAR 11.1: 92Vv	DAR 00011.00001: 00092VV
115022	MS-DAR-00011-00001-000-00303.jpg	DAR 11.1: 93r	DAR 00011.00001: 00093R
115261	MS-DAR-00011-00001-000-00304.jpg	DAR 11.1: 93v	DAR 00011.00001: 00093V
115023	MS-DAR-00011-00001-000-00305.jpg	DAR 11.1: 94r	DAR 00011.00001: 00094R
115262	MS-DAR-00011-00001-000-00306.jpg	DAR 11.1: 94v	DAR 00011.00001: 00094V
115024	MS-DAR-00011-00001-000-00307.jpg	DAR 11.1: 95r	DAR 00011.00001: 00095R
115263	MS-DAR-00011-00001-000-00308.jpg	DAR 11.1: 95v	DAR 00011.00001: 00095V
115025	MS-DAR-00011-00001-000-00309.jpg	DAR 11.1: 96r	DAR 00011.00001: 00096R
115264	MS-DAR-00011-00001-000-00310.jpg	DAR 11.1: 96v	DAR 00011.00001: 00096V
115026	MS-DAR-00011-00001-000-00311.jpg	DAR 11.1: 96bisr	DAR 00011.00001: 00096_BISR
115265	MS-DAR-00011-00001-000-00312.jpg	DAR 11.1: 96bisv	DAR 00011.00001: 00096_BISV
115027	MS-DAR-00011-00001-000-00313.jpg	DAR 11.1: 97r	DAR 00011.00001: 00097R
115266	MS-DAR-00011-00001-000-00314.jpg	DAR 11.1: 97v	DAR 00011.00001: 00097V
115028	MS-DAR-00011-00001-000-00315.jpg	DAR 11.1: 98r	DAR 00011.00001: 00098R
115267	MS-DAR-00011-00001-000-00316.jpg	DAR 11.1: 98v	DAR 00011.00001: 00098V
115029	MS-DAR-00011-00001-000-00317.jpg	DAR 11.1: 99r	DAR 00011.00001: 00099R
115268	MS-DAR-00011-00001-000-00318.jpg	DAR 11.1: 99v	DAR 00011.00001: 00099V
115030	MS-DAR-00011-00001-000-00319.jpg	DAR 11.1: 99Vr	DAR 00011.00001: 00099VR
115269	MS-DAR-00011-00001-000-00320.jpg	DAR 11.1: 99Vv	DAR 00011.00001: 00099VV
115067	MS-DAR-00011-00001-000-00321.jpg	DAR 11.1: 100ar	DAR 00011.00001: 00100AR
115271	MS-DAR-00011-00001-000-00322.jpg	DAR 11.1: 100av	DAR 00011.00001: 00100AV
115031	MS-DAR-00011-00001-000-00323.jpg	DAR 11.1: 100r	DAR 00011.00001: 00100R
115270	MS-DAR-00011-00001-000-00324.jpg	DAR 11.1: 100v	DAR 00011.00001: 00100V
115032	MS-DAR-00011-00001-000-00325.jpg	DAR 11.1: 101r	DAR 00011.00001: 00101R
115272	MS-DAR-00011-00001-000-00326.jpg	DAR 11.1: 101v	DAR 00011.00001: 00101V
115033	MS-DAR-00011-00001-000-00327.jpg	DAR 11.1: 102r	DAR 00011.00001: 00102R
115273	MS-DAR-00011-00001-000-00328.jpg	DAR 11.1: 102v	DAR 00011.00001: 00102V
115034	MS-DAR-00011-00001-000-00329.jpg	DAR 11.1: 103r	DAR 00011.00001: 00103R
115274	MS-DAR-00011-00001-000-00330.jpg	DAR 11.1: 103v	DAR 00011.00001: 00103V
115035	MS-DAR-00011-00001-000-00331.jpg	DAR 11.1: 104r	DAR 00011.00001: 00104R
115275	MS-DAR-00011-00001-000-00332.jpg	DAR 11.1: 104v	DAR 00011.00001: 00104V
115036	MS-DAR-00011-00001-000-00333.jpg	DAR 11.1: 105r	DAR 00011.00001: 00105R
115276	MS-DAR-00011-00001-000-00334.jpg	DAR 11.1: 105v	DAR 00011.00001: 00105V
115037	MS-DAR-00011-00001-000-00335.jpg	DAR 11.1: 105ar	DAR 00011.00001: 00105_AR
115277	MS-DAR-00011-00001-000-00336.jpg	DAR 11.1: 105av	DAR 00011.00001: 00105_AV
115038	MS-DAR-00011-00001-000-00337.jpg	DAR 11.1: 106r	DAR 00011.00001: 00106R
115278	MS-DAR-00011-00001-000-00338.jpg	DAR 11.1: 106v	DAR 00011.00001: 00106V
115039	MS-DAR-00011-00001-000-00339.jpg	DAR 11.1: 107r	DAR 00011.00001: 00107R
115279	MS-DAR-00011-00001-000-00340.jpg	DAR 11.1: 107v	DAR 00011.00001: 00107V
115040	MS-DAR-00011-00001-000-00341.jpg	DAR 11.1: 107Vr	DAR 00011.00001: 00107VR
115280	MS-DAR-00011-00001-000-00342.jpg	DAR 11.1: 107Vv	DAR 00011.00001: 00107VV
115041	MS-DAR-00011-00001-000-00343.jpg	DAR 11.1: 108r	DAR 00011.00001: 00108R
115281	MS-DAR-00011-00001-000-00344.jpg	DAR 11.1: 108v	DAR 00011.00001: 00108V
115042	MS-DAR-00011-00001-000-00345.jpg	DAR 11.1: 109r	DAR 00011.00001: 00109R
115282	MS-DAR-00011-00001-000-00346.jpg	DAR 11.1: 109v	DAR 00011.00001: 00109V
115043	MS-DAR-00011-00001-000-00347.jpg	DAR 11.1: 110r	DAR 00011.00001: 00110R
115283	MS-DAR-00011-00001-000-00348.jpg	DAR 11.1: 110v	DAR 00011.00001: 00110V
115044	MS-DAR-00011-00001-000-00349.jpg	DAR 11.1: 111r	DAR 00011.00001: 00111R
115284	MS-DAR-00011-00001-000-00350.jpg	DAR 11.1: 111v	DAR 00011.00001: 00111V
115045	MS-DAR-00011-00001-000-00351.jpg	DAR 11.1: 111Vr	DAR 00011.00001: 00111VR
115285	MS-DAR-00011-00001-000-00352.jpg	DAR 11.1: 111Vv	DAR 00011.00001: 00111VV
115046	MS-DAR-00011-00001-000-00353.jpg	DAR 11.1: 112r	DAR 00011.00001: 00112R
115286	MS-DAR-00011-00001-000-00354.jpg	DAR 11.1: 112v	DAR 00011.00001: 00112V
115047	MS-DAR-00011-00001-000-00355.jpg	DAR 11.1: 113r	DAR 00011.00001: 00113R
115287	MS-DAR-00011-00001-000-00356.jpg	DAR 11.1: 113v	DAR 00011.00001: 00113V
115048	MS-DAR-00011-00001-000-00357.jpg	DAR 11.1: 114r	DAR 00011.00001: 00114R
115288	MS-DAR-00011-00001-000-00358.jpg	DAR 11.1: 114v	DAR 00011.00001: 00114V
115049	MS-DAR-00011-00001-000-00359.jpg	DAR 11.1: 115r	DAR 00011.00001: 00115R
115289	MS-DAR-00011-00001-000-00360.jpg	DAR 11.1: 115v	DAR 00011.00001: 00115V
115050	MS-DAR-00011-00001-000-00361.jpg	DAR 11.1: 116r	DAR 00011.00001: 00116R
115290	MS-DAR-00011-00001-000-00362.jpg	DAR 11.1: 116v	DAR 00011.00001: 00116V
115051	MS-DAR-00011-00001-000-00363.jpg	DAR 11.1: 117r	DAR 00011.00001: 00117R
115291	MS-DAR-00011-00001-000-00364.jpg	DAR 11.1: 117v	DAR 00011.00001: 00117V
115052	MS-DAR-00011-00001-000-00365.jpg	DAR 11.1: 118r	DAR 00011.00001: 00118R
115292	MS-DAR-00011-00001-000-00366.jpg	DAR 11.1: 118v	DAR 00011.00001: 00118V
115053	MS-DAR-00011-00001-000-00367.jpg	DAR 11.1: 119r	DAR 00011.00001: 00119R
115293	MS-DAR-00011-00001-000-00368.jpg	DAR 11.1: 119v	DAR 00011.00001: 00119V
115054	MS-DAR-00011-00001-000-00369.jpg	DAR 11.1: 119Vr	DAR 00011.00001: 00119VR
115294	MS-DAR-00011-00001-000-00370.jpg	DAR 11.1: 119Vv	DAR 00011.00001: 00119VV
115055	MS-DAR-00011-00001-000-00371.jpg	DAR 11.1: 120r	DAR 00011.00001: 00120R
115295	MS-DAR-00011-00001-000-00372.jpg	DAR 11.1: 120v	DAR 00011.00001: 00120V
115056	MS-DAR-00011-00001-000-00373.jpg	DAR 11.1: 121r	DAR 00011.00001: 00121R
115296	MS-DAR-00011-00001-000-00374.jpg	DAR 11.1: 121v	DAR 00011.00001: 00121V
115057	MS-DAR-00011-00001-000-00375.jpg	DAR 11.1: 122r	DAR 00011.00001: 00122R
115297	MS-DAR-00011-00001-000-00376.jpg	DAR 11.1: 122v	DAR 00011.00001: 00122V
115058	MS-DAR-00011-00001-000-00377.jpg	DAR 11.1: 123r	DAR 00011.00001: 00123R
115298	MS-DAR-00011-00001-000-00378.jpg	DAR 11.1: 123v	DAR 00011.00001: 00123V
115059	MS-DAR-00011-00001-000-00379.jpg	DAR 11.1: 124r	DAR 00011.00001: 00124R
115299	MS-DAR-00011-00001-000-00380.jpg	DAR 11.1: 124v	DAR 00011.00001: 00124V
115060	MS-DAR-00011-00001-000-00381.jpg	DAR 11.1: 125r	DAR 00011.00001: 00125R
115300	MS-DAR-00011-00001-000-00382.jpg	DAR 11.1: 125v	DAR 00011.00001: 00125V
115061	MS-DAR-00011-00001-000-00383.jpg	DAR 11.1: 126r	DAR 00011.00001: 00126R
115301	MS-DAR-00011-00001-000-00384.jpg	DAR 11.1: 126v	DAR 00011.00001: 00126V
115062	MS-DAR-00011-00001-000-00385.jpg	DAR 11.1: 127r	DAR 00011.00001: 00127R
115302	MS-DAR-00011-00001-000-00386.jpg	DAR 11.1: 127v	DAR 00011.00001: 00127V
122219	MS-DAR-00011-00001-000-00387.jpg	DAR 11.1: 999epr	DAR 00011.00001: 00999epr
122220	MS-DAR-00011-00001-000-00388.jpg	DAR 11.1: 999epv	DAR 00011.00001: 00999epv
120224	MS-DAR-00011-00001-000-00389.jpg	DAR 11.1: ibc	DAR 00011.00001: 00999ibc
120225	MS-DAR-00011-00001-000-00390.jpg	DAR 11.1: bc	DAR 00011.00001: 00999z_bc
120223	MS-DAR-00011-00001-000-00391.jpg	DAR 11.1: sp	DAR 00011.00001: 00999z_sp
120226	MS-DAR-00011-00002-000-00001.jpg	DAR 11.2: fc	DAR 00011.00002: 00000fc
120227	MS-DAR-00011-00002-000-00002.jpg	DAR 11.2: ifc	DAR 00011.00002: 00000ifc
120999	MS-DAR-00011-00002-000-00003.jpg	DAR 11.2: epr	DAR 00011.00002: 00000zepr
121000	MS-DAR-00011-00002-000-00004.jpg	DAR 11.2: epv	DAR 00011.00002: 00000zepv
115348	MS-DAR-00011-00002-000-00005.jpg	DAR 11.2: 1r	DAR 00011.00002: 00001R
115477	MS-DAR-00011-00002-000-00006.jpg	DAR 11.2: 1v	DAR 00011.00002: 00001V
115349	MS-DAR-00011-00002-000-00007.jpg	DAR 11.2: 2r	DAR 00011.00002: 00002R
115478	MS-DAR-00011-00002-000-00008.jpg	DAR 11.2: 2v	DAR 00011.00002: 00002V
115350	MS-DAR-00011-00002-000-00009.jpg	DAR 11.2: 3r	DAR 00011.00002: 00003R
115479	MS-DAR-00011-00002-000-00010.jpg	DAR 11.2: 3v	DAR 00011.00002: 00003V
115351	MS-DAR-00011-00002-000-00011.jpg	DAR 11.2: 4r	DAR 00011.00002: 00004R
115480	MS-DAR-00011-00002-000-00012.jpg	DAR 11.2: 4v	DAR 00011.00002: 00004V
115352	MS-DAR-00011-00002-000-00013.jpg	DAR 11.2: 5r	DAR 00011.00002: 00005R
115481	MS-DAR-00011-00002-000-00014.jpg	DAR 11.2: 5v	DAR 00011.00002: 00005V
115353	MS-DAR-00011-00002-000-00015.jpg	DAR 11.2: 6r	DAR 00011.00002: 00006R
115482	MS-DAR-00011-00002-000-00016.jpg	DAR 11.2: 6v	DAR 00011.00002: 00006V
115354	MS-DAR-00011-00002-000-00017.jpg	DAR 11.2: 6Vr	DAR 00011.00002: 00006VR
115483	MS-DAR-00011-00002-000-00018.jpg	DAR 11.2: 6Vv	DAR 00011.00002: 00006VV
115355	MS-DAR-00011-00002-000-00019.jpg	DAR 11.2: 7r	DAR 00011.00002: 00007R
115484	MS-DAR-00011-00002-000-00020.jpg	DAR 11.2: 7v	DAR 00011.00002: 00007V
115356	MS-DAR-00011-00002-000-00021.jpg	DAR 11.2: 8r	DAR 00011.00002: 00008R
115485	MS-DAR-00011-00002-000-00022.jpg	DAR 11.2: 8v	DAR 00011.00002: 00008V
115357	MS-DAR-00011-00002-000-00023.jpg	DAR 11.2: 8Vr	DAR 00011.00002: 00008VR
115486	MS-DAR-00011-00002-000-00024.jpg	DAR 11.2: 8Vv	DAR 00011.00002: 00008VV
115358	MS-DAR-00011-00002-000-00025.jpg	DAR 11.2: 9r	DAR 00011.00002: 00009R
115487	MS-DAR-00011-00002-000-00026.jpg	DAR 11.2: 9v	DAR 00011.00002: 00009V
115359	MS-DAR-00011-00002-000-00027.jpg	DAR 11.2: 10r	DAR 00011.00002: 00010R
115488	MS-DAR-00011-00002-000-00028.jpg	DAR 11.2: 10v	DAR 00011.00002: 00010V
115360	MS-DAR-00011-00002-000-00029.jpg	DAR 11.2: 11r	DAR 00011.00002: 00011R
115489	MS-DAR-00011-00002-000-00030.jpg	DAR 11.2: 11v	DAR 00011.00002: 00011V
115361	MS-DAR-00011-00002-000-00031.jpg	DAR 11.2: 12r	DAR 00011.00002: 00012R
115490	MS-DAR-00011-00002-000-00032.jpg	DAR 11.2: 12v	DAR 00011.00002: 00012V
115362	MS-DAR-00011-00002-000-00033.jpg	DAR 11.2: 13r	DAR 00011.00002: 00013R
115491	MS-DAR-00011-00002-000-00034.jpg	DAR 11.2: 13v	DAR 00011.00002: 00013V
115363	MS-DAR-00011-00002-000-00035.jpg	DAR 11.2: 14r	DAR 00011.00002: 00014R
115492	MS-DAR-00011-00002-000-00036.jpg	DAR 11.2: 14v	DAR 00011.00002: 00014V
115364	MS-DAR-00011-00002-000-00037.jpg	DAR 11.2: 14Vr	DAR 00011.00002: 00014VR
115493	MS-DAR-00011-00002-000-00038.jpg	DAR 11.2: 14Vv	DAR 00011.00002: 00014VV
115365	MS-DAR-00011-00002-000-00039.jpg	DAR 11.2: 15r	DAR 00011.00002: 00015R
115494	MS-DAR-00011-00002-000-00040.jpg	DAR 11.2: 15v	DAR 00011.00002: 00015V
115366	MS-DAR-00011-00002-000-00041.jpg	DAR 11.2: 16r	DAR 00011.00002: 00016R
115495	MS-DAR-00011-00002-000-00042.jpg	DAR 11.2: 16v	DAR 00011.00002: 00016V
115367	MS-DAR-00011-00002-000-00043.jpg	DAR 11.2: 17r	DAR 00011.00002: 00017R
115496	MS-DAR-00011-00002-000-00044.jpg	DAR 11.2: 17v	DAR 00011.00002: 00017V
115368	MS-DAR-00011-00002-000-00045.jpg	DAR 11.2: 18r	DAR 00011.00002: 00018R
115497	MS-DAR-00011-00002-000-00046.jpg	DAR 11.2: 18v	DAR 00011.00002: 00018V
115369	MS-DAR-00011-00002-000-00047.jpg	DAR 11.2: 19r	DAR 00011.00002: 00019R
115498	MS-DAR-00011-00002-000-00048.jpg	DAR 11.2: 19v	DAR 00011.00002: 00019V
115370	MS-DAR-00011-00002-000-00049.jpg	DAR 11.2: 19Vr	DAR 00011.00002: 00019VR
115499	MS-DAR-00011-00002-000-00050.jpg	DAR 11.2: 19Vv	DAR 00011.00002: 00019VV
115371	MS-DAR-00011-00002-000-00051.jpg	DAR 11.2: 20r	DAR 00011.00002: 00020R
115500	MS-DAR-00011-00002-000-00052.jpg	DAR 11.2: 20v	DAR 00011.00002: 00020V
115372	MS-DAR-00011-00002-000-00053.jpg	DAR 11.2: 21r	DAR 00011.00002: 00021R
115501	MS-DAR-00011-00002-000-00054.jpg	DAR 11.2: 21v	DAR 00011.00002: 00021V
115373	MS-DAR-00011-00002-000-00055.jpg	DAR 11.2: 22r	DAR 00011.00002: 00022R
115502	MS-DAR-00011-00002-000-00056.jpg	DAR 11.2: 22v	DAR 00011.00002: 00022V
115374	MS-DAR-00011-00002-000-00057.jpg	DAR 11.2: 22Vr	DAR 00011.00002: 00022VR
115503	MS-DAR-00011-00002-000-00058.jpg	DAR 11.2: 22Vv	DAR 00011.00002: 00022VV
115375	MS-DAR-00011-00002-000-00059.jpg	DAR 11.2: 23r	DAR 00011.00002: 00023R
115504	MS-DAR-00011-00002-000-00060.jpg	DAR 11.2: 23v	DAR 00011.00002: 00023V
115376	MS-DAR-00011-00002-000-00061.jpg	DAR 11.2: 24r	DAR 00011.00002: 00024R
115505	MS-DAR-00011-00002-000-00062.jpg	DAR 11.2: 24v	DAR 00011.00002: 00024V
115377	MS-DAR-00011-00002-000-00063.jpg	DAR 11.2: 25r	DAR 00011.00002: 00025R
115506	MS-DAR-00011-00002-000-00064.jpg	DAR 11.2: 25v	DAR 00011.00002: 00025V
115378	MS-DAR-00011-00002-000-00065.jpg	DAR 11.2: 26r	DAR 00011.00002: 00026R
115507	MS-DAR-00011-00002-000-00066.jpg	DAR 11.2: 26v	DAR 00011.00002: 00026V
115379	MS-DAR-00011-00002-000-00067.jpg	DAR 11.2: 27r	DAR 00011.00002: 00027R
115508	MS-DAR-00011-00002-000-00068.jpg	DAR 11.2: 27v	DAR 00011.00002: 00027V
115380	MS-DAR-00011-00002-000-00069.jpg	DAR 11.2: 28r	DAR 00011.00002: 00028R
115509	MS-DAR-00011-00002-000-00070.jpg	DAR 11.2: 28v	DAR 00011.00002: 00028V
115381	MS-DAR-00011-00002-000-00071.jpg	DAR 11.2: 29r	DAR 00011.00002: 00029R
115510	MS-DAR-00011-00002-000-00072.jpg	DAR 11.2: 29v	DAR 00011.00002: 00029V
115382	MS-DAR-00011-00002-000-00073.jpg	DAR 11.2: 30r	DAR 00011.00002: 00030R
115511	MS-DAR-00011-00002-000-00074.jpg	DAR 11.2: 30v	DAR 00011.00002: 00030V
115383	MS-DAR-00011-00002-000-00075.jpg	DAR 11.2: 31r	DAR 00011.00002: 00031R
115512	MS-DAR-00011-00002-000-00076.jpg	DAR 11.2: 31v	DAR 00011.00002: 00031V
115384	MS-DAR-00011-00002-000-00077.jpg	DAR 11.2: 32r	DAR 00011.00002: 00032R
115513	MS-DAR-00011-00002-000-00078.jpg	DAR 11.2: 32v	DAR 00011.00002: 00032V
115385	MS-DAR-00011-00002-000-00079.jpg	DAR 11.2: 33r	DAR 00011.00002: 00033R
